Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
4624,Incantation of Heavy Weapon Mastery Self,Increases the caster's Heavy Weapons skill by 45 points.,400,5400,31,80,Creature Enchantment,0.15,18,16,0,0,1
4627,Incantation of Missile Weapon Mastery Other,Increases the target's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.15,18,16,5,0.25,1
4628,Incantation of Missile Weapon Mastery Self,Increases the caster's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.15,18,16,0,0,1
4630,Incantation of Light Weapon Mastery Other,Increases the target's Light Weapons skill by 45 points.,400,5400,17,80,Creature Enchantment,0.15,18,16,5,0.25,1
4631,Incantation of Light Weapon Mastery Self,Increases the caster's Light Weapons skill by 45 points.,400,5400,17,80,Creature Enchantment,0.15,18,16,0,0,1
4637,Incantation of War Magic Mastery Other,Increases the target's War Magic skill by 45 points.,400,5400,49,80,Creature Enchantment,0.15,26,16,5,0.25,1
4638,Incantation of War Magic Mastery Self,Increases the caster's War Magic skill by 45 points.,400,5400,49,80,Creature Enchantment,0.15,26,16,0,0,1
4639,Incantation of Weapon Tinkering Expertise Other,Increases the target's Weapon Tinkering skill by 45 points.,400,5400,61,80,Creature Enchantment,0.15,28,16,5,0.25,1
4640,Incantation of Weapon Tinkering Expertise Self,Increases the caster's Weapon Tinkering skill by 45 points.,400,5400,61,80,Creature Enchantment,0.15,28,16,0,0,1
4660,Epic Acid Bane,Increases a shield or piece of armor's resistance to Acid damage by 20%. Additional spells can be layered over this.,3,780,381,10,Item Enchantment,0.01,63,6,25,0,1
4661,Epic Blood Thirst,Increases a weapon's damage value by 7 points. Additional spells can be layered over this.,5,780,323,10,Item Enchantment,0,57,257,35,0,1
4662,Epic Bludgeoning Bane,Increases a shield or piece of armor's resistance to Bludgeoning damage by 20%. Additional spells can be layered over this.,3,780,383,10,Item Enchantment,0.01,67,6,25,0,1
4663,Epic Defender,Increases the Melee Defense skill modifier of a weapon or magic caster by 7%. Additional spells can be layered over this.,6,780,329,10,Item Enchantment,0.01,61,33025,35,0,1
4664,Epic Flame Bane,Increases a shield or piece of armor's resistance to Fire damage by 20%. Additional spells can be layered over this.,3,780,385,10,Item Enchantment,0.01,57,6,25,0,1
4665,Epic Frost Bane,Increases a shield or piece of armor's resistance to Cold damage by 20%. Additional spells can be layered over this.,3,780,387,10,Item Enchantment,0.01,65,6,25,0,1
4666,Epic Heart Thirst,Increases a weapon's Attack Skill modifier by 7%. Additional spells can be layered over this.,6,780,389,10,Item Enchantment,0.01,59,257,35,0,1
4667,Epic Impenetrability,Improves a shield or piece of armor's Armor value by 60 points. Additional spells can be layered over this.,3,780,391,10,Item Enchantment,0,142,6,25,0,1
4668,Epic Piercing Bane,Increases a shield or piece of armor's resistance to Piercing damage by 20%. Additional spells can be layered over this.,3,780,393,10,Item Enchantment,0.01,59,6,25,0,1
4669,Epic Slashing Bane,Increases a shield or piece of armor's resistance to Slashing damage by 20%. Additional spells can be layered over this.,3,780,395,10,Item Enchantment,0.01,61,6,25,0,1
4670,Epic Spirit Thirst,Increases the elemental damage bonus of an elemental magic caster by 4%. Additional spells can be layered over this.,4,780,323,10,Item Enchantment,0,57,32768,35,0,1
4671,Epic Storm Bane,Increases a shield or piece of armor's resistance to Electric damage by 20%. Additional spells can be layered over this.,3,780,397,10,Item Enchantment,0.01,67,6,25,0,1
4672,Epic Swift Hunter,Improves a weapon's speed by 30 points. Additional spells can be layered over this.,25,780,399,10,Item Enchantment,0,63,257,25,0,1
4673,Epic Acid Ward,Reduces damage the target takes from Acid by 20%. Additional spells can be layered over this.,20,780,285,10,Life Magic,0.01,49,16,0,1,1
4674,Epic Bludgeoning Ward,Reduces damage the target takes from Bludgeoning by 20%. Additional spells can be layered over this.,20,780,401,10,Life Magic,0.01,55,16,0,1,1
4675,Epic Flame Ward,Reduces damage the target takes from Fire by 20%. Additional spells can be layered over this.,20,780,287,10,Life Magic,0.01,43,16,0,1,1
4676,Epic Frost Ward,Reduces damage the target takes from Cold by 20%. Additional spells can be layered over this.,20,780,289,10,Life Magic,0.01,51,16,0,1,1
4677,Epic Piercing Ward,Reduces damage the target takes from Piercing by 20%. Additional spells can be layered over this.,20,780,405,10,Life Magic,0.01,45,16,0,1,1
4678,Epic Slashing Ward,Reduces damage the target takes from Slashing by 20%. Additional spells can be layered over this.,20,780,403,10,Life Magic,0.01,47,16,0,1,1
4679,Epic Storm Ward,Reduces damage the target takes from Lightning by 20%. Additional spells can be layered over this.,20,780,291,10,Life Magic,0.01,53,16,0,1,1
4680,Epic Health Gain,Increases the rate at which the target regains Health by 40%. Additional spells can be layered over this.,30,780,257,10,Life Magic,0.01,37,16,5,1,1
4681,Epic Mana Gain,Increases the rate at which the target regains Mana by 40%. Additional spells can be layered over this.,30,780,259,10,Life Magic,0.01,39,16,5,1,1
4682,Epic Stamina Gain,Increases the rate at which the target regains Stamina by 40%. Additional spells can be layered over this.,30,780,407,10,Life Magic,0,41,16,5,1,1
4683,Epic Alchemical Prowess,Increases the target's Alchemy skill by 20 points. Additional spells can be layered over this.,20,780,333,10,Creature Enchantment,0.01,26,16,0,1,1
4684,Epic Arcane Prowess,Increases the target's Arcane Lore skill by 20 points. Additional spells can be layered over this.,20,780,335,10,Creature Enchantment,0.01,26,16,0,1,1
4685,Epic Armor Tinkering Expertise,Increases the target's Armor Tinkering skill by 20 points. Additional spells can be layered over this.,20,780,337,10,Creature Enchantment,0.01,28,16,0,1,1
4686,Epic Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points. Additional spells can be layered over this.,20,780,311,10,Creature Enchantment,0.01,18,16,0,1,1
4687,Epic Missile Weapon Aptitude,Increases the target's Missile Weapons skill by 20 points. Additional spells can be layered over this.,20,780,331,10,Creature Enchantment,0.01,18,16,0,1,1
4688,Epic Cooking Prowess,Increases the target's Cooking skill by 20 points. Additional spells can be layered over this.,20,780,339,10,Creature Enchantment,0.01,20,16,0,1,1
4689,Epic Creature Enchantment Aptitude,Increases the target's Creature Enchantment skill by 20 points. Additional spells can be layered over this.,20,780,251,10,Creature Enchantment,0.01,26,16,0,1,1
4690,Epic Missile Weapon Aptitude,Increases the target's Missile Weapons skill by 20 points. Additional spells can be layered over this.,20,780,331,10,Creature Enchantment,0.01,18,16,0,1,1
4691,Epic Finesse Weapon Aptitude,Increases the target's Finesse Weapons skill by 20 points. Additional spells can be layered over this.,20,780,313,10,Creature Enchantment,0.01,18,16,0,1,1
4692,Epic Fealty,Increases the target's Loyalty skill by 20 points. Additional spells can be layered over this.,20,780,345,10,Creature Enchantment,0.01,20,16,0,1,1
4693,Epic Fletching Prowess,Increases the target's Fletching skill by 20 points. Additional spells can be layered over this.,20,780,347,10,Creature Enchantment,0.01,20,16,0,1,1
4694,Epic Healing Prowess,Increases the target's Healing skill by 20 points. Additional spells can be layered over this.,20,780,349,10,Creature Enchantment,0.01,20,16,0,1,1
4695,Epic Impregnability,Increases the target's Missile Defense skill by 20 points. Additional spells can be layered over this.,20,780,654,10,Creature Enchantment,0.01,22,16,0,1,1
4696,Epic Invulnerability,Increases the target's Melee Defense skill by 20 points. Additional spells can be layered over this.,20,780,351,10,Creature Enchantment,0.01,22,16,0,1,1
4697,Epic Item Enchantment Aptitude,Increases the target's Item Enchantment skill by 20 points. Additional spells can be layered over this.,20,780,253,10,Creature Enchantment,0.01,26,16,0,1,1
4698,Epic Item Tinkering Expertise,Increases the target's Item Tinkering skill by 20 points. Additional spells can be layered over this.,20,780,353,10,Creature Enchantment,0.01,28,16,0,1,1
4699,Epic Jumping Prowess,Increases the target's Jump skill by 20 points. Additional spells can be layered over this.,20,780,355,10,Creature Enchantment,0.01,24,16,0,1,1
4700,Epic Life Magic Aptitude,Increases the target's Life Magic skill by 20 points. Additional spells can be layered over this.,20,780,357,10,Creature Enchantment,0.01,26,16,0,1,1
4701,Epic Lockpick Prowess,Increases the target's Lockpick skill by 20 points. Additional spells can be layered over this.,20,780,359,10,Creature Enchantment,0.01,20,16,0,1,1
4702,Epic Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points. Additional spells can be layered over this.,20,780,311,10,Creature Enchantment,0.01,18,16,0,1,1
4703,Epic Magic Item Tinkering Expertise,Increases the target's Magic Item Tinkering skill by 20 points. Additional spells can be layered over this.,20,780,361,10,Creature Enchantment,0.01,28,16,0,1,1
4704,Epic Magic Resistance,Increases the target's Magic Defense skill by 20 points. Additional spells can be layered over this.,20,780,299,10,Creature Enchantment,0.01,22,16,0,1,1
4705,Epic Mana Conversion Prowess,Increases the target's Mana Conversion skill by 20 points. Additional spells can be layered over this.,20,780,363,10,Creature Enchantment,0.01,26,16,0,1,1
4706,Epic Monster Attunement,Increases the target's Assess Creature skill by 20 points. Additional spells can be layered over this.,20,780,365,10,Creature Enchantment,0.01,28,16,0,1,1
4707,Epic Person Attunement,Increases the target's Assess Person skill by 20 points. Additional spells can be layered over this.,20,780,367,10,Creature Enchantment,0.01,28,16,0,1,1
4708,Epic Salvaging Aptitude,Increases the target's Salvaging skill by 20 points. Additional spells can be layered over this.,20,780,437,10,Creature Enchantment,0.01,26,16,0,1,1
4709,Epic Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points. Additional spells can be layered over this.,20,780,311,10,Creature Enchantment,0.01,18,16,0,1,1
4710,Epic Sprint,Increases the target's Run skill by 20 points. Additional spells can be layered over this.,20,780,369,10,Creature Enchantment,0.01,24,16,0,1,1
4711,Epic Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points. Additional spells can be layered over this.,20,780,311,10,Creature Enchantment,0.01,18,16,0,1,1
4712,Epic Heavy Weapon Aptitude,Increases the target's Heavy Weapons skill by 20 points. Additional spells can be layered over this.,20,780,371,10,Creature Enchantment,0.01,18,16,0,1,1
4713,Epic Missile Weapon Aptitude,Increases the target's Missile Weapons skill by 20 points. Additional spells can be layered over this.,20,780,331,10,Creature Enchantment,0.01,18,16,0,1,1
4714,Epic Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points. Additional spells can be layered over this.,20,780,311,10,Creature Enchantment,0.01,18,16,0,1,1
4715,Epic War Magic Aptitude,Increases the target's War Magic skill by 20 points. Additional spells can be layered over this.,20,780,255,10,Creature Enchantment,0.01,26,16,0,1,1
4733,Master Duelist's Coordination,Increases the target's Coordination by 20 points.,4,1800,568,10,Creature Enchantment,0.01,6,16,0,1,1
4737,Master Hero's Endurance,Increases the target's Endurance by 20 points.,4,1800,567,10,Creature Enchantment,0.01,6,16,0,1,1
4741,Master Sage's Focus,Increases the target's Focus by 20 points.,4,1800,570,10,Creature Enchantment,0.01,6,16,0,1,1
4745,Master Rover's Quickness,Increases the target's Quickness by 20 points.,4,1800,569,10,Creature Enchantment,0.01,6,16,0,1,1
4749,Master Brute's Strength,Increases the target's Strength by 20 points.,4,1800,566,10,Creature Enchantment,0.01,6,16,0,1,1
4753,Master Adherent's Willpower,Increases the target's Self by 20 points.,4,1800,571,10,Creature Enchantment,0.01,6,16,0,1,1
4760,Incidental Acid Resistance,Reduces damage the target takes from Acid by 2%. ,1,780,581,10,Life Magic,0.01,55,16,0,1,1
4761,Crude Acid Resistance,Reduces damage the target takes from Acid by 5%. ,2,780,581,10,Life Magic,0.01,55,16,0,1,1
4762,Effective Acid Resistance,Reduces damage the target takes from Acid by 10%. ,3,780,581,10,Life Magic,0.01,55,16,0,1,1
4763,Masterwork Acid Resistance,Reduces damage the target takes from Acid by 20%. ,4,780,581,10,Life Magic,0.01,55,16,0,1,1
4764,Incidental Bludgeoning Resistance,Reduces damage the target takes from Bludgeoning by 2%. ,1,780,578,10,Life Magic,0.01,55,16,0,1,1
4765,Crude Bludgeoning Resistance,Reduces damage the target takes from Bludgeoning by 5%. ,2,780,578,10,Life Magic,0.01,55,16,0,1,1
4766,Effective Bludgeoning Resistance,Reduces damage the target takes from Bludgeoning by 10%. ,3,780,578,10,Life Magic,0.01,55,16,0,1,1
4767,Masterwork Bludgeoning Resistance,Reduces damage the target takes from Bludgeoning by 20%. ,4,780,578,10,Life Magic,0.01,55,16,0,1,1
4768,Incidental Flame Resistance,Reduces damage the target takes from Fire by 2%. ,1,780,580,10,Life Magic,0.01,55,16,0,1,1
4769,Crude Flame Resistance,Reduces damage the target takes from Fire by 5%. ,2,780,580,10,Life Magic,0.01,55,16,0,1,1
4770,Effective Flame Resistance,Reduces damage the target takes from Fire by 10%. ,3,780,580,10,Life Magic,0.01,55,16,0,1,1
4771,Masterwork Flame Resistance,Reduces damage the target takes from Fire by 20%. ,4,780,580,10,Life Magic,0.01,55,16,0,1,1
4772,Incidental Frost Resistance,Reduces damage the target takes from Cold by 2%. ,1,780,582,10,Life Magic,0.01,55,16,0,1,1
4773,Crude Frost Resistance,Reduces damage the target takes from Cold by 5%. ,2,780,582,10,Life Magic,0.01,55,16,0,1,1
4774,Effective Frost Resistance,Reduces damage the target takes from Cold by 10%. ,3,780,582,10,Life Magic,0.01,55,16,0,1,1
4775,Masterwork Frost Resistance,Reduces damage the target takes from Cold by 20%. ,4,780,582,10,Life Magic,0.01,55,16,0,1,1
4776,Incidental Lightning Resistance,Reduces damage the target takes from Lightning by 2%. ,1,780,583,10,Life Magic,0.01,55,16,0,1,1
4777,Crude Lightning Resistance,Reduces damage the target takes from Lightning by 5%. ,2,780,583,10,Life Magic,0.01,55,16,0,1,1
4778,Effective Lightning Resistance,Reduces damage the target takes from Lightning by 10%. ,3,780,583,10,Life Magic,0.01,55,16,0,1,1
4779,Masterwork Lightning Resistance,Reduces damage the target takes from Lightning by 20%. ,4,780,583,10,Life Magic,0.01,55,16,0,1,1
4780,Incidental Piercing Resistance,Reduces damage the target takes from Piercing by 2%. ,1,780,579,10,Life Magic,0.01,55,16,0,1,1
4781,Crude Piercing Resistance,Reduces damage the target takes from Piercing by 5%. ,2,780,579,10,Life Magic,0.01,55,16,0,1,1
4782,Effective Piercing Resistance,Reduces damage the target takes from Piercing by 10%. ,3,780,579,10,Life Magic,0.01,55,16,0,1,1
4783,Masterwork Piercing Resistance,Reduces damage the target takes from Piercing by 20%. ,4,780,579,10,Life Magic,0.01,55,16,0,1,1
4784,Incidental Slashing Resistance,Reduces damage the target takes from Slashing by 2%. ,1,780,577,10,Life Magic,0.01,55,16,0,1,1
4785,Crude Slashing Resistance,Reduces damage the target takes from Slashing by 5%. ,2,780,577,10,Life Magic,0.01,55,16,0,1,1
4786,Effective Slashing Resistance,Reduces damage the target takes from Slashing by 10%. ,3,780,577,10,Life Magic,0.01,55,16,0,1,1
4787,Masterwork Slashing Resistance,Reduces damage the target takes from Slashing by 20%. ,4,780,577,10,Life Magic,0.01,55,16,0,1,1
4791,Master Concoctor's Alchemy Aptitude,Increases the target's Alchemy skill by 20 points.,4,1800,559,10,Creature Enchantment,0.01,20,16,0,1,1
4795,Master Armorer's Armor Tinkering Aptitude,Increases the target's Armor Tinkering skill by 20 points.,4,1800,561,10,Creature Enchantment,0.01,20,16,0,1,1
4799,Master Soldier's Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points.,4,1800,539,10,Creature Enchantment,0.01,18,16,0,1,1
4803,Master Archer's Missile Weapon Aptitude,Increases the target's Missile Weapons skill by 20 points.,4,1800,545,10,Creature Enchantment,0.01,18,16,0,1,1
4807,Master Chef's Cooking Aptitude,Increases the target's Cooking skill by 20 points.,4,1800,556,10,Creature Enchantment,0.01,20,16,0,1,1
4811,Master Enchanter's Creature Aptitude,Increases the target's Creature Enchantment skill by 20 points.,4,1800,549,10,Creature Enchantment,0.01,18,16,0,1,1
4815,Master Archer's Missile Weapon Aptitude,Increases the target's Missile Weapons skill by 20 points.,4,1800,545,10,Creature Enchantment,0.01,18,16,0,1,1
4819,Master Soldier's Finesse Weapon Aptitude,Increases the target's Finesse Weapons skill by 20 points.,4,1800,540,10,Creature Enchantment,0.01,18,16,0,1,1
4823,Master Huntsman's Fletching Aptitude,Increases the target's Fletching skill by 20 points.,4,1800,557,10,Creature Enchantment,0.01,20,16,0,1,1
4827,Master Artifex's Item Aptitude,Increases the target's Item Enchantment skill by 20 points.,4,1800,548,10,Creature Enchantment,0.01,18,16,0,1,1
4831,Master Inventor's Item Tinkering Aptitude,Increases the target's Item Tinkering skill by 20 points.,4,1800,563,10,Creature Enchantment,0.01,20,16,0,1,1
4835,Master Leaper's Jumping Aptitude,Increases the target's Jump skill by 20 points.,4,1800,576,10,Creature Enchantment,0.01,18,16,0,1,1
4839,Master Theurge's Life Magic Aptitude,Increases the target's Life Magic skill by 20 points.,4,1800,551,10,Creature Enchantment,0.01,18,16,0,1,1
4843,Master Locksmith's Lockpick Aptitude,Increases the target's Lockpick skill by 20 points.,4,1800,558,10,Creature Enchantment,0.01,20,16,0,1,1
4844,Yeoman's Loyalty,Increases the target's Loyalty skill by 3 points.,1,1800,565,10,Creature Enchantment,0.01,18,16,0,1,1
4845,Squire's Loyalty,Increases the target's Loyalty skill by 5 points.,2,1800,565,10,Creature Enchantment,0.01,18,16,0,1,1
4849,Master Soldier's Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points.,4,1800,539,10,Creature Enchantment,0.01,18,16,0,1,1
4853,Master Negator's Magic Resistance,Increases the target's Magic Defense skill by 20 points.,4,1800,554,10,Creature Enchantment,0.01,18,16,0,1,1
4857,Master Arcanist's Magic Item Tinkering Aptitude,Increases the target's Magic Item Tinkering skill by 20 points.,4,1800,564,10,Creature Enchantment,0.01,20,16,0,1,1
4861,Master Guardian's Invulnerability,Increases the target's Melee Defense skill by 20 points.,4,1800,552,10,Creature Enchantment,0.01,18,16,0,1,1
4865,Master Wayfarer's Impregnability,Increases the target's Missile Defense skill by 20 points.,4,1800,553,10,Creature Enchantment,0.01,18,16,0,1,1
4871,Master Soldier's Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points.,4,1800,539,10,Creature Enchantment,0.01,18,16,0,1,1
4875,Master Messenger's Sprint Aptitude,Increases the target's Run skill by 20 points.,4,1800,575,10,Creature Enchantment,0.01,18,16,0,1,1
4879,Master Soldier's Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points.,4,1800,539,10,Creature Enchantment,0.01,18,16,0,1,1
4883,Master Soldier's Heavy Weapon Aptitude,Increases the target's Heavy Weapons skill by 20 points.,4,1800,538,10,Creature Enchantment,0.01,18,16,0,1,1
4887,Master Archer's Missile Weapon Aptitude,Increases the target's Missile Weapons skill by 20 points.,4,1800,545,10,Creature Enchantment,0.01,18,16,0,1,1
4891,Master Soldier's Light Weapon Aptitude,Increases the target's Light Weapons skill by 20 points.,4,1800,539,10,Creature Enchantment,0.01,18,16,0,1,1
4895,Master Warlock's War Magic Aptitude,Increases the target's War Magic skill by 20 points.,4,1800,550,10,Creature Enchantment,0.01,18,16,0,1,1
4899,Master Swordsmith's Weapon Tinkering Aptitude,Increases the target's Weapon Tinkering skill by 20 points.,4,1800,562,10,Creature Enchantment,0.01,20,16,0,1,1
4911,Epic Armor,Increases the target's natural armor by 60 points. Additional spells can be layered over this.,60,780,379,10,Life Magic,0.01,55,16,0,1,1
4912,Epic Weapon Tinkering Expertise,Increases the target's Weapon Tinkering skill by 20 points. Additional spells can be layered over this.,20,780,377,10,Creature Enchantment,0.01,28,16,0,1,1
4958,Greater Rockslide,Increases the target's Missile Weapons skill by 55 points.,450,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4959,Lesser Rockslide,Increases the target's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4960,Lesser Rockslide,Increases the target's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4961,Lesser Rockslide,Increases the target's Missile Weapons skill by 45 points.,400,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4962,Rockslide,Increases the target's Missile Weapons skill by 50 points.,425,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4963,Rockslide,Increases the target's Missile Weapons skill by 50 points.,425,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4964,Rockslide,Increases the target's Missile Weapons skill by 50 points.,425,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4965,Greater Rockslide,Increases the target's Missile Weapons skill by 55 points.,450,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4966,Greater Rockslide,Increases the target's Missile Weapons skill by 55 points.,450,5400,19,80,Creature Enchantment,0.3,18,257,25,0,1
4968,Ranger's Boon,Increases the target's Missile Weapons skill by 15 points. Additional spells can be layered over this.,2,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
4969,Ranger's Boon,Increases the target's Missile Weapons skill by 15 points. Additional spells can be layered over this.,2,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
4970,Ranger's Boon,Increases the target's Missile Weapons skill by 15 points. Additional spells can be layered over this.,2,780,439,10,Creature Enchantment,0.01,18,16,0,1,1
4971,Enchanter's Boon,Increases the target's Creature Enchantment skill by 15 points. Additional spells can be layered over this.,2,780,430,10,Creature Enchantment,0.01,26,16,0,1,1
4972,Hieromancer's Boon,Increases the target's War Magic skill by 15 points. Additional spells can be layered over this.,2,780,426,10,Creature Enchantment,0.01,26,16,0,1,1
4973,Fencer's Boon,Increases the target's Finesse Weapons skill by 15 points. Additional spells can be layered over this.,2,780,442,10,Creature Enchantment,0.01,18,16,0,1,1
4974,Life Giver's Boon,Increases the target's Life Magic skill by 15 points. Additional spells can be layered over this.,2,780,429,10,Creature Enchantment,0.01,26,16,0,1,1
4979,Soldier's Boon,Increases the target's Heavy Weapons skill by 15 points. Additional spells can be layered over this.,2,780,447,10,Creature Enchantment,0.01,18,16,0,1,1
5009,Aerfalle's Greater Ward,Improves a shield or piece of armor's armor value by 400 points.,401,3600,160,60,Item Enchantment,0.3,142,6,25,0,1
5027,Greater Cascade,Increases the target's Two Handed Combat skill by 15 points.,15,780,595,30,Creature Enchantment,0.1,18,16,5,0.7,1
5028,Lesser Cascade,Increases the target's Two Handed Combat skill by 8 points.,8,780,595,30,Creature Enchantment,0.1,18,16,5,0.7,1
5029,Cascade,Increases the target's Two Handed Combat skill by 12 points.,12,780,595,30,Creature Enchantment,0.1,18,16,5,0.7,1
5030,Two Handed Fighter's Boon,Increases the target's Two Handed Combat skill by 2 points. Additional spells can be layered over this.,2,780,597,10,Creature Enchantment,0.01,18,16,0,1,1
5031,Two Handed Fighter's Boon,Increases the target's Two Handed Combat skill by 15 points. Additional spells can be layered over this.,2,780,597,10,Creature Enchantment,0.01,18,16,0,1,1
5032,Incantation of Two Handed Combat Mastery Self,Increases the caster's Two Handed Combat skill by 45 points.,400,5400,593,80,Creature Enchantment,0.15,18,16,0,0,1
5033,Epic Item Tinkering Expertise,Increases the target's Item Tinkering skill by 20 points. Additional spells can be layered over this.,20,780,353,10,Creature Enchantment,0.01,28,16,0,1,1
5034,Epic Two Handed Combat Aptitude,Increases the target's Two Handed Combat skill by 20 points. Additional spells can be layered over this.,20,780,595,10,Creature Enchantment,0.01,18,16,0,1,1
5035,Feeble Sword Aptitude,Increases the target's Sword skill by 3 points. Additional spells can be layered over this.,3,780,595,10,Creature Enchantment,0.01,18,16,0,1,1
5036,Feeble Two Handed Combat Aptitude,Increases the target's Two Handed Combat skill by 3 points. Additional spells can be layered over this.,3,780,595,10,Creature Enchantment,0.01,18,16,0,1,1
5053,Item Tinkering Expertise Other I,Increases the target's Item Tinkering skill by 10 points.,1,1800,57,10,Creature Enchantment,0.01,28,16,0,1,1
5054,Item Tinkering Expertise Other II,Increases the target's Item Tinkering skill by 15 points.,50,1800,57,20,Creature Enchantment,0.05,28,16,5,0.85,1
5055,Item Tinkering Expertise Other III,Increases the target's Item Tinkering skill by 20 points.,100,1800,57,30,Creature Enchantment,0.1,28,16,5,0.7,1
5056,Item Tinkering Expertise Other IV,Increases the target's Item Tinkering skill by 25 points.,150,1800,57,40,Creature Enchantment,0.15,28,16,5,0.55,1
5057,Item Tinkering Expertise Other V,Increases the target's Item Tinkering skill by 30 points.,200,1800,57,50,Creature Enchantment,0.2,28,16,5,0.4,1
5058,Item Tinkering Expertise Other VI,Increases the target's Item Tinkering skill by 35 points.,250,2700,57,60,Creature Enchantment,0.3,28,16,5,0.25,1
5059,Yoshi's Boon,Increases the target's Item Tinkering skill by 40 points.,300,3600,57,70,Creature Enchantment,0.15,28,16,5,0.25,1
5060,Incantation of Item Tinkering Expertise Other,Increases the target's Item Tinkering skill by 45 points.,400,5400,57,80,Creature Enchantment,0.15,28,16,5,0.25,1
5061,Item Tinkering Expertise Self I,Increases the caster's Item Tinkering skill by 10 points.,1,1800,57,15,Creature Enchantment,0.01,28,16,0,0,1
5062,Item Tinkering Expertise Self II,Increases the caster's Item Tinkering skill by 15 points.,50,1800,57,30,Creature Enchantment,0.05,28,16,0,0,1
5063,Item Tinkering Expertise Self III,Increases the caster's Item Tinkering skill by 20 points.,100,1800,57,40,Creature Enchantment,0.1,28,16,0,0,1
5064,Item Tinkering Expertise Self IV,Increases the caster's Item Tinkering skill by 25 points.,150,1800,57,50,Creature Enchantment,0.15,28,16,0,0,1
5065,Item Tinkering Expertise Self V,Increases the caster's Item Tinkering skill by 30 points.,200,1800,57,60,Creature Enchantment,0.2,28,16,0,0,1
5066,Item Tinkering Expertise Self VI,Increases the caster's Item Tinkering skill by 35 points.,250,2700,57,70,Creature Enchantment,0.3,28,16,0,0,1
5067,Yoshi's Blessing,Increases the caster's Item Tinkering skill by 40 points.,300,3600,57,70,Creature Enchantment,0.15,28,16,0,0,1
5068,Incantation of Item Tinkering Expertise Self,Increases the caster's Item Tinkering skill by 45 points.,400,5400,57,80,Creature Enchantment,0.15,28,16,0,0,1
5069,Major Item Tinkering Expertise,Increases the target's Item Tinkering skill by 15 points. Additional spells can be layered over this.,2,780,353,10,Creature Enchantment,0.01,28,16,0,1,1
5070,Major Two Handed Combat Aptitude,Increases the target's Two Handed Combat skill by 15 points. Additional spells can be layered over this.,15,780,595,10,Creature Enchantment,0.01,18,16,0,1,1
5071,Minor Item Tinkering Expertise,Increases the target's Item Tinkering skill by 5 points. Additional spells can be layered over this.,1,780,353,10,Creature Enchantment,0.01,28,16,0,1,1
5072,Minor Two Handed Combat Aptitude,Increases the target's Two Handed Combat skill by 5 points. Additional spells can be layered over this.,5,780,595,10,Creature Enchantment,0.01,18,16,0,1,1
5073,Moderate Item Tinkering Expertise,Increases the target's Item Tinkering skill by 10 points. Additional spells can be layered over this.,10,780,602,10,Creature Enchantment,0.01,18,16,0,1,1
5074,Moderate Two Handed Combat Aptitude,Increases the target's Two Handed Combat skill by 10 points. Additional spells can be layered over this.,10,780,595,10,Creature Enchantment,0.01,18,16,0,1,1
5091,Two Handed Combat Mastery Other I,Increases the target's Two Handed Combat skill by 10 points.,1,1800,593,10,Creature Enchantment,0.01,18,16,0,1,1
5092,Two Handed Combat Mastery Other II,Increases the target's Two Handed Combat skill by 15 points.,50,1800,593,20,Creature Enchantment,0.05,18,16,5,0.85,1
5093,Two Handed Combat Mastery Other III,Increases the target's Two Handed Combat skill by 20 points.,100,1800,593,30,Creature Enchantment,0.1,18,16,5,0.7,1
5094,Two Handed Combat Mastery Other IV,Increases the target's Two Handed Combat skill by 25 points.,150,1800,593,40,Creature Enchantment,0.15,18,16,5,0.55,1
5095,Two Handed Combat Mastery Other V,Increases the target's Two Handed Combat skill by 30 points.,200,1800,593,50,Creature Enchantment,0.2,18,16,5,0.4,1
5096,Two Handed Combat Mastery Other VI,Increases the target's Two Handed Combat skill by 35 points.,250,2700,593,60,Creature Enchantment,0.3,18,16,5,0.25,1
5097,Boon of T'ing,Increases the target's Two Handed Combat skill by 40 points.,300,3600,593,70,Creature Enchantment,0.15,18,16,5,0.25,1
