Id,Name,Description,Difficulty,Duration,Family,Mana,School,Speed,TargetEffect,TargetMask,Unknown1,Unknown2,Unknown3
4287,Harm Self,Drains 700000 points of the caster's Health.,325,-1,80,70,Life Magic,0.15,32,16,0,0,1
4288,Harm Self,Drains 500000 points of the caster's Health.,325,-1,80,70,Life Magic,0.15,32,16,0,0,1
4289,Access the Messenger's Sanctuary,Transports the target to the hidden cavern where Falatacot messengers tend to hide.,1000,-1,214,150,Item Enchantment,0.25,16,16,0,0,1
4290,Incantation of Armor Other,Increases the target's natural armor by 250 points.,400,5400,115,80,Life Magic,0.15,55,16,5,0.25,1
4291,Incantation of Armor Self,Increases the caster's natural armor by 250 points.,400,5400,115,80,Life Magic,0.15,55,16,0,0,1
4292,Incantation of Bafflement Other,Decreases the target's Focus by 45 points.,400,300,10,80,Creature Enchantment,0.15,17,16,5,0.25,1
4293,Incantation of Bafflement Self,Decreases the caster's Focus by 45 points.,400,300,10,80,Creature Enchantment,0.15,17,16,0,0,1
4294,Incantation of Clumsiness Other,Decreases the target's Coordination by 45 points.,400,300,8,80,Creature Enchantment,0.15,9,16,5,0.25,1
4295,Incantation of Clumsiness Self,Decreases the caster's Coordination by 45 points.,400,300,8,80,Creature Enchantment,0.15,9,16,0,0,1
4296,Incantation of Coordination Other,Increases the target's Coordination by 45 points.,400,5400,7,80,Creature Enchantment,0.15,8,16,5,0.25,1
4297,Incantation of Coordination Self,Increases the caster's Coordination by 45 points.,400,5400,7,80,Creature Enchantment,0.15,8,16,0,0,1
4298,Incantation of Endurance Other,Increases the target's Endurance by 45 points.,400,5400,3,80,Creature Enchantment,0.15,10,16,5,0.25,1
4299,Incantation of Endurance Self,Increases the caster's Endurance by 45 points.,400,5400,3,80,Creature Enchantment,0.15,10,16,0,0,1
4300,Incantation of Enfeeble Other,Drains 66-131 points of the target's Stamina.,400,-1,82,80,Life Magic,0.05,36,16,35,0,1
4301,Incantation of Enfeeble Self,Drains 50-100 points of the caster's Stamina.,400,-1,82,80,Life Magic,0.15,36,16,0,0,1
4302,Incantation of Feeblemind Other,Decreases the target's Self by 45 points.,400,300,12,80,Creature Enchantment,0.15,15,16,5,0.25,1
4303,Incantation of Feeblemind Self,Decreases the caster's Self by 45 points.,400,300,12,80,Creature Enchantment,0.15,15,16,0,0,1
4304,Incantation of Focus Other,Increases the target's Focus by 45 points.,400,5400,9,80,Creature Enchantment,0.15,16,16,5,0.25,1
4305,Incantation of Focus Self,Increases the caster's Focus by 45 points.,400,5400,9,80,Creature Enchantment,0.15,16,16,0,0,1
4306,Incantation of Frailty Other,Decreases the target's Endurance by 45 points.,400,300,4,80,Creature Enchantment,0.15,11,16,5,0.25,1
4307,Incantation of Frailty Self,Decreases the caster's Endurance by 45 points.,400,300,4,80,Creature Enchantment,0.15,11,16,0,0,1
4308,Incantation of Harm Other,Drains 50-95 points of the target's Health.,400,-1,80,80,Life Magic,0.15,32,16,35,0,1
4309,Incantation of Harm Self,Drains 48-90 points of the caster's Health.,400,-1,80,80,Life Magic,0.15,32,16,0,0,1
4310,Incantation of Heal Other,Restores 90-180 points of the target's Health.,400,-1,79,80,Life Magic,0.15,31,16,5,0.25,1
4311,Incantation of Heal Self,Restores 90-180 points of the caster's Health.,400,-1,67,80,Life Magic,0.15,31,16,0,0,1
4312,Incantation of Imperil Other,Decreases the target's natural armor by 225 points.,400,300,116,80,Life Magic,0.15,56,16,5,0.25,1
4313,Incantation of Imperil Self,Decreases the caster's natural armor by 225 points.,400,300,116,80,Life Magic,0.15,56,16,0,0,1
4314,Incantation of Mana Boost Other,Restores 51-100 points of the target's Mana.,400,-1,83,80,Life Magic,0.15,33,16,5,0.25,1
4315,Incantation of Mana Boost Self,Restores 51-100 points of the caster's Mana.,400,-1,83,80,Life Magic,0.15,33,16,0,0,1
4316,Incantation of Mana Drain Other,Drains 52-95 points of the target's Mana.,400,-1,84,80,Life Magic,0.15,34,16,35,0,1
4317,Incantation of Mana Drain Self,Drains 48-90 points of the caster's Mana.,400,-1,84,80,Life Magic,0.15,34,16,0,0,1
4318,Incantation of Quickness Other,Increases the target's Quickness by 45 points.,400,5400,5,80,Creature Enchantment,0.15,12,16,5,0.25,1
4319,Incantation of Quickness Self,Increases the caster's Quickness by 45 points.,400,5400,5,80,Creature Enchantment,0.15,12,16,0,0,1
4320,Incantation of Revitalize Other,Restores 125-250 points of the target's Stamina.,400,-1,81,80,Life Magic,0.05,35,16,5,0.25,1
4321,Incantation of Revitalize Self,Restores 125-250 points of the caster's Stamina.,400,-1,81,80,Life Magic,0.15,35,16,0,0,1
4322,Incantation of Slowness Other,Decreases the target's Quickness by 45 points.,400,300,6,80,Creature Enchantment,0.15,13,16,5,0.25,1
4323,Incantation of Slowness Self,Decreases the caster's Quickness by 45 points.,400,300,6,80,Creature Enchantment,0.15,13,16,0,0,1
4324,Incantation of Strength Other,Increases the target's Strength by 45 points.,400,5400,1,80,Creature Enchantment,0.15,6,16,5,0.25,1
4325,Incantation of Strength Self,Increases the caster's Strength by 45 points.,400,5400,1,80,Creature Enchantment,0.15,6,16,0,0,1
4326,Incantation of Weakness Other,Decreases the target's Strength by 45 points.,400,300,2,80,Creature Enchantment,0.15,7,16,5,0.25,1
4327,Incantation of Weakness Self,Decrease the caster's Strength by 45 points.,400,300,2,80,Creature Enchantment,0.2,7,16,0,0,1
4328,Incantation of Willpower Other,Increases the target's Self by 45 points.,400,5400,11,80,Creature Enchantment,0.15,14,16,5,0.25,1
4329,Incantation of Willpower Self,Increases the caster's Self by 45 points.,400,5400,11,80,Creature Enchantment,0.15,14,16,0,0,1
4330,Incantation of Nullify All Magic Other,Dispels all negative enchantments of level 8 or lower from the target.,400,-1,250,320,Life Magic,0.35,148,16,5,0.25,1
4331,Incantation of Nullify All Magic Self,Dispels all negative enchantments of level 8 or lower from the caster.,400,-1,250,320,Life Magic,0.35,148,16,0,0,1
4332,Incantation of Nullify All Magic Other,Dispels 2-6 positive enchantments of level 8 or lower from the target.,400,-1,250,340,Life Magic,0.35,148,16,5,0.25,1
4333,Incantation of Nullify All Magic Self,Dispels all positive enchantments of level 8 or lower from the caster.,400,-1,250,340,Life Magic,0.35,148,16,0,0,1
4334,Incantation of Nullify All Magic Other,Dispels all enchantments of level 8 or lower from the target.,400,-1,250,340,Life Magic,0.35,148,16,5,0.25,1
4335,Incantation of Nullify All Magic Self,Dispels all enchantments of level 8 or lower from the caster.,400,-1,250,340,Life Magic,0.35,148,16,0,0,1
4336,Incantation of Nullify Creature Magic Other,Dispels 3-6 negative Creature Magic enchantments of level 8 or lower from the target.,400,-1,250,320,Creature Enchantment,0.35,147,16,5,0.25,1
4337,Incantation of Nullify Creature Magic Self,Dispels 3-6 negative Creature Magic enchantments of level 8 or lower from the caster.,400,-1,250,320,Creature Enchantment,0.35,147,16,0,0,1
4338,Incantation of Nullify Creature Magic Other,Dispels 2-6 positive Creature Magic enchantments of level 6 or lower from the target.,400,-1,250,340,Creature Enchantment,0.35,147,16,5,0.25,1
4339,Incantation of Nullify Creature Magic Self,Dispels 2-6 positive Creature Magic enchantments of level 6 or lower from the caster.,400,-1,250,340,Creature Enchantment,0.35,147,16,0,0,1
4340,Incantation of Nullify Creature Magic Other,Dispels 2-6 Creature Magic enchantments of level 6 or lower from the target.,400,-1,250,340,Creature Enchantment,0.35,147,16,5,0.25,1
4341,Incantation of Nullify Creature Magic Self,Dispels 2-6 Creature Magic enchantments of level 6 or lower from the caster.,400,-1,250,340,Creature Enchantment,0.35,147,16,0,0,1
4342,Incantation of Nullify Item Magic,Dispels 3-6 negative Item Magic enchantments of level 8 or lower from the target.,400,-1,250,320,Item Enchantment,0.35,68,16,5,0.25,1
4343,Incantation of Nullify Item Magic,Dispels 2-6 positive Item Magic enchantments of level 6 or lower from the target.,400,-1,250,340,Item Enchantment,0.35,68,16,5,0.25,1
4344,Incantation of Nullify Item Magic,Dispels 2-6 Item Magic enchantments of level 6 or lower from the target.,400,-1,250,340,Item Enchantment,0.35,68,16,5,0.25,1
4345,Incantation of Nullify Life Magic Other,Dispels 3-6 negative Life Magic enchantments of level 8 or lower from the target.,400,-1,250,320,Life Magic,0.35,146,16,5,0.25,1
4346,Incantation of Nullify Life Magic Self,Dispels 3-6 negative Life Magic enchantments of level 8 or lower from the caster.,400,-1,250,320,Life Magic,0.35,146,16,0,0,1
4347,Incantation of Nullify Life Magic Other,Dispels 2-6 positive Life Magic enchantments of level 8 or lower from the target.,400,-1,250,340,Life Magic,0.35,146,16,5,0.25,1
4348,Incantation of Nullify Life Magic Self,Dispels 2-6 positive Life Magic enchantments of level 8 or lower from the caster.,400,-1,250,340,Life Magic,0.35,146,16,0,0,1
4349,Incantation of Nullify Life Magic Other,Dispels 2-6 Life Magic enchantments of level 8 or lower from the target.,400,-1,250,340,Life Magic,0.35,146,16,5,0.25,1
4350,Incantation of Nullify Life Magic Self,Dispels 2-6 Life Magic enchantments of level 8 or lower from the caster.,400,-1,250,340,Life Magic,0.35,146,16,0,0,1
4351,Incantation of Greater Alacrity of the Conclave,Enhances the Coordination of all Fellowship members by 45 points for 60 minutes.,400,5400,7,80,Creature Enchantment,0.01,8,16,5,0.25,1
4352,Incantation of Greater Vivify the Conclave,Enhances the Endurance of all Fellowship members by 45 points for 60 minutes.,400,5400,3,80,Creature Enchantment,0.01,10,16,5,0.25,1
4353,Incantation of Greater Acumen of the Conclave,Enhances the Focus of all Fellowship members by 45 points for 60 minutes.,400,5400,9,80,Creature Enchantment,0.01,16,16,5,0.25,1
4354,Incantation of Greater Speed the Conclave,Enhances the Quickness of all Fellowship members by 45 points for 60 minutes.,400,5400,5,80,Creature Enchantment,0.01,12,16,5,0.25,1
4355,Incantation of Greater Volition of the Conclave,Enhances the Self of all Fellowship members by 45 points for 60 minutes.,400,5400,11,80,Creature Enchantment,0.01,14,16,5,0.25,1
4356,Incantation of Greater Empowering the Conclave,Enhances the Strength of all Fellowship members by 45 points for 60 minutes.,400,5400,1,80,Creature Enchantment,0.01,6,16,5,0.25,1
4357,Incantation of Greater Corrosive Ward,Reduces damage all fellowship members take from acid by 70%,400,5400,101,80,Life Magic,0.15,49,16,5,0.25,0
4358,Incantation of Greater Scythe Ward,Reduces damage all fellowship members take from Slashing by 70%,400,5400,113,80,Life Magic,0.15,47,16,5,0.25,0
4359,Incantation of Greater Flange Ward,Reduces damage all fellowship members from Bludgeoning by 70%,400,5400,103,80,Life Magic,0.15,55,16,5,0.25,0
4360,Incantation of Greater Frore Ward,Reduces damage all fellowship members take from Cold by 70%,400,5400,105,80,Life Magic,0.15,51,16,5,0.25,0
4361,Incantation of Greater Inferno Ward,Reduces damage all fellowship members take from fire by 70%,400,5400,109,80,Life Magic,0.15,43,16,5,0.25,0
4362,Incantation of Greater Voltaic Ward,Reduces damage all fellowship members take from Lightning by 70%,400,5400,107,80,Life Magic,0.15,53,16,5,0.25,0
4363,Incantation of Greater Lance Ward,Reduces damage all fellowship members take from Piercing by 70%,400,5400,111,80,Life Magic,0.15,45,16,5,0.25,0
4364,Incantation of Greater Endless Well,Enhances the understanding of the ebb and flow of mana. All fellowship members received a 115% increase to their nautral mana recovery rate.,400,5400,97,80,Life Magic,0.15,39,16,5,0.25,0
4365,Incantation of Greater Soothing Wind,Enhances the blood flow and aids in knitting wounds closed. All fellowship member receive a 115% increase to their natural health recovery rate.,400,5400,93,80,Life Magic,0.15,37,16,5,0.25,0
4366,Incantation of Greater Golden Wind,Enhances the intake of air and utilization of energy. All fellowship member receive a 115% increase to their natural stamina recovery rate.,400,5400,95,80,Life Magic,0.15,41,16,5,0.25,0
4367,Incantation of Greater Conjurant Chant,Enhances the Creature Enchantment skill of all Fellowship members by 45 points for 60 minutes.,400,5400,43,80,Creature Enchantment,0.01,26,16,5,0.25,1
4368,Incantation of Warden of the Clutch,Enhances the Missile Defense of all Fellowship members by 45 points for 60 minutes.,400,5400,39,80,Creature Enchantment,0.01,10,16,5,0.25,1
4369,Incantation of Guardian of the Clutch,Enhances the Melee Defense of all Fellowship members by 45 points for 60 minutes.,400,5400,37,80,Creature Enchantment,0.01,8,16,5,0.25,1
4370,Incantation of Greater Artificant Chant,Enhances the Item Enchantment skill of all Fellowship members by 45 points for 60 minutes.,400,5400,45,80,Creature Enchantment,0.01,26,16,5,0.25,1
4371,Incantation of Greater Vitaeic Chant,Enhances the Life Magic skill of all Fellowship members by 45 points for 60 minutes.,400,5400,47,80,Creature Enchantment,0.01,26,16,5,0.25,1
4372,Incantation of Sanctifier of the Clutch,Enhances the Magic Defense of all Fellowship members by 45 points for 60 minutes.,400,5400,41,80,Creature Enchantment,0.01,16,16,5,0.25,1
4373,Incantation of Greater Conveyic Chant,Enhances the Mana Conversion skill of all Fellowship members by 45 points for 60 minutes.,400,5400,51,80,Creature Enchantment,0.01,26,16,5,0.25,1
4374,Incantation of Greater Hieromantic Chant,Enhances the War Magic skill of all Fellowship members by 45 points for 60 minutes.,400,5400,49,80,Creature Enchantment,0.01,26,16,5,0.25,1
4375,Incantation of Blossom Black Firework OUT,Shoots out a Black Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4376,Incantation of Blossom Blue Firework OUT,Shoots out a Blue Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4377,Incantation of Blossom Green Firework OUT,Shoots out a Green Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4378,Incantation of Blossom Orange Firework OUT,Shoots out a Orange Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4379,Incantation of Blossom Purple Firework OUT,Shoots out a Purple Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4380,Incantation of Blossom Red Firework OUT,Shoots out a Red Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4381,Incantation of Blossom White Firework OUT,Shoots out a White Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4382,Incantation of Blossom Yellow Firework OUT,Shoots out a Yellow Firework.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4383,Incantation of Blossom Black Firework UP,Shoots a Black Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4384,Incantation of Blossom Blue Firework UP,Shoots a Blue Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4385,Incantation of Blossom Green Firework UP,Shoots a Green Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4386,Incantation of Blossom Orange Firework UP,Shoots a Orange Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4387,Incantation of Blossom Purple Firework UP,Shoots a Purple Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4388,Incantation of Blossom Red Firework UP,Shoots a Red Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4389,Incantation of Blossom White Firework UP,Shoots a White Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4390,Incantation of Blossom Yellow Firework UP,Shoots a Yellow Firework straight up.,400,-1,409,80,War Magic,0.15,0,0,100,0,1
4391,Incantation of Acid Bane,Increases a shield or piece of armor's resistance to acid damage by 200%. Target yourself to cast this spell on all of your equipped armor.,400,5400,162,80,Item Enchantment,0.15,63,6,25,0,1
4392,Incantation of Acid Lure,Decreases a shield or piece of armor's resistance to acid damage by 200%.,400,300,163,80,Item Enchantment,0.15,64,6,25,0,1
4393,Incantation of Blade Bane,Increases a shield or piece of armor's resistance to slashing damage by 200%. Target yourself to cast this spell on all of your equipped armor.,400,5400,174,80,Item Enchantment,0.15,61,6,25,0,1
4394,Incantation of Blade Lure,Decreases a shield or piece of armor's resistance to slashing damage by 200%.,400,300,175,80,Item Enchantment,0.15,62,6,25,0,1
4395,Aura of Incantation of Blood Drinker Self,Increases a weapon's damage value by 24 points.,400,5400,154,80,Item Enchantment,0.15,57,16,25,0,1
4396,Incantation of Blood Loather,Decreases a weapon's damage value by 24 points.,400,300,155,80,Item Enchantment,0.15,58,257,25,0,1
4397,Incantation of Bludgeon Bane,Increases a shield or piece of armor's resistance to bludgeoning damage by 200%. Target yourself to cast this spell on all of your equipped armor.,400,5400,164,80,Item Enchantment,0.15,67,6,25,0,1
4398,Incantation of Bludgeon Lure,Decreases a shield or piece of armor's resistance to bludgeoning damage by 200%.,400,300,165,80,Item Enchantment,0.15,68,6,25,0,1
4399,Incantation of Brittlemail,Worsens a shield or piece of armor's armor value by 300 points.,400,300,161,80,Item Enchantment,0.15,143,6,25,0,1
4400,Aura of Incantation of Defender Self,Increases the Melee Defense skill modifier of a weapon or magic caster by 20%.,350,5400,156,80,Item Enchantment,0.15,61,16,25,0,1
4401,Incantation of Flame Bane,Increases a shield or piece of armor's resistance to fire damage by 200%. Target yourself to cast this spell on all of your equipped armor.,400,5400,170,80,Item Enchantment,0.15,57,6,25,0,1
4402,Incantation of Flame Lure,Decreases a shield or piece of armor's resistance to fire damage by 200%.,400,300,171,80,Item Enchantment,0.15,58,6,25,0,1
4403,Incantation of Frost Bane,Increases a shield or piece of armor's resistance to cold damage by 200%. Target yourself to cast this spell on all of your equipped armor.,400,5400,166,80,Item Enchantment,0.15,65,6,25,0,1
4404,Incantation of Frost Lure,Decreases a shield or piece of armor's resistance to cold damage by 200%.,400,300,167,80,Item Enchantment,0.15,66,6,25,0,1
4405,Aura of Incantation of Heart Seeker Self,Increases a weapon's Attack Skill modifier by 20.0 percentage points.,400,5400,152,80,Item Enchantment,0.15,59,16,25,0,1
4406,Incantation of Hermetic Void,Decreases a magic casting implement's mana conversion bonus by 80%.,400,300,194,80,Item Enchantment,0.15,68,32768,25,0,1
4407,Incantation of Impenetrability,Improves a shield or piece of armor's armor value by 240 points. Target yourself to cast this spell on all of your equipped armor.,400,5400,160,80,Item Enchantment,0.15,142,6,25,0,1
4408,Incantation of Leaden Weapon,Worsens a weapon's speed by 80 points.,400,300,159,80,Item Enchantment,0.15,64,257,25,0,1
4409,Incantation of Lightning Bane,Increases a shield or piece of armor's resistance to electric damage by 200%. Target yourself to cast this spell on all of your equipped armor.,400,5400,168,80,Item Enchantment,0.15,67,6,25,0,1
4410,Incantation of Lightning Lure,Decreases a shield or piece of armor's resistance to electric damage by 200%.,400,300,169,80,Item Enchantment,0.15,68,6,25,0,1
4411,Incantation of Lure Blade,Decreases the Melee Defense skill modifier of a weapon or magic caster by 20%.,400,300,157,80,Item Enchantment,0.15,62,33025,25,0,1
4412,Incantation of Piercing Bane,Increases a shield or piece of armor's resistance to piercing damage by 200%. Target yourself to cast this spell on all of your equipped armor.,400,5400,172,80,Item Enchantment,0.15,59,6,25,0,1
4413,Incantation of Piercing Lure,Decreases a shield or piece of armor's resistance to piercing damage by 200%.,400,300,173,80,Item Enchantment,0.15,60,6,25,0,1
4414,Aura of Incantation of Spirit Drinker Self,Increases the elemental damage bonus of an elemental magic caster by 8%.,400,5400,695,80,Item Enchantment,0.15,57,16,25,0,1
4415,Incantation of Spirit Loather,Decreases the elemental damage bonus of an elemental magic caster by 8%.,400,300,155,80,Item Enchantment,0.15,58,32768,25,0,1
4416,Incantation of Strengthen Lock,Increases a lock's resistance to picking by 250 points.,400,300,192,80,Item Enchantment,0.15,59,640,25,0,1
4417,Aura of Incantation of Swift Killer Self,Improves a weapon's speed by 80 points.,400,5400,158,80,Item Enchantment,0.15,63,16,25,0,1
4418,Aura of Incantation of Hermetic Link Self,Increases a magic casting implement's mana conversion bonus by 80%.,400,5400,195,80,Item Enchantment,0.15,67,16,25,0,1
4419,Incantation of Turn Blade,Decreases a weapon's Attack Skill modifier by 20.0 percentage points.,400,300,153,80,Item Enchantment,0.15,60,257,25,0,1
4420,Incantation of Weaken Lock,Decreases a lock's resistance to picking by 250 points.,400,300,193,80,Item Enchantment,0.15,60,640,25,0,1
4421,Incantation of Acid Arc,Shoots a stream of acid at the target. The stream does 142-204 points of acid damage to the first thing it hits.,400,-1,117,40,War Magic,0.15,0,16,30,0.2,1
4422,Incantation of Blade Arc,Shoots a magical blade at the target. The bolt does 142-204 points of slashing damage to the first thing it hits.,400,-1,123,40,War Magic,0.15,0,16,30,0.2,1
4423,Incantation of Flame Arc,Shoots a bolt of flame at the target.  The bolt does 142-204 points of fire damage to the first thing it hits.,400,-1,121,40,War Magic,0.15,0,16,30,0.2,1
4424,Incantation of Force Arc,Shoots a bolt of force at the target. The bolt does 142-204 points of piercing damage to the first thing it hits.,400,-1,122,40,War Magic,0.15,0,16,30,0.2,1
4425,Incantation of Frost Arc,Shoots a bolt of cold at the target. The bolt does 142-204 points of cold damage to the first thing it hits.,400,-1,119,40,War Magic,0.15,0,16,30,0.2,1
4426,Incantation of Lightning Arc,Shoots a bolt of lighting at the target. The bolt does 142-204 points of electrical damage to the first thing it hits.,400,-1,120,40,War Magic,0.15,0,16,30,0.2,1
4427,Incantation of Shock Arc,Shoots a shock wave at the target. The wave does 142-204 points of bludgeoning damage to the first thing it hits.,400,-1,118,40,War Magic,0.15,0,16,30,0.2,1
4428,Incantation of Martyr's Hecatomb,Drains one-quarter of the caster's health into a bolt of energy.  When struck by the bolt. the target's health is reduced by 200% of the amount drained.,400,-1,80,80,Life Magic,0.15,0,16,30,0.2,1
4429,Incantation of Martyr's Blight,Drains one-quarter of the caster's mana into a bolt of energy.  When struck by the bolt. the target's mana is reduced by 200% of the amount drained.,400,-1,84,80,Life Magic,0.15,0,16,30,0.2,1
4430,Incantation of Martyr's Tenacity,Drains one-quarter of the caster's stamina into a bolt of energy.  When struck by the bolt. the target's stamina is reduced by 200% of the amount drained.,400,-1,82,80,Life Magic,0.15,0,16,30,0.2,1
4431,Incantation of Acid Blast,Shoots five streams of acid outward from the caster. Each stream does 47-94 points of acid damage to the first thing it hits.,400,-1,131,40,War Magic,0.15,0,16,30,0.2,1
4432,Incantation of Acid Streak,Sends a stream of acid streaking towards the target. The stream does 47-94 points of acid damage to the first thing it hits.,400,-1,243,80,War Magic,0.15,0,16,30,0.2,1
4433,Incantation of Acid Stream,Shoots a stream of acid at the target. The stream does 142-204 points of acid damage to the first thing it hits.,400,-1,117,40,War Magic,0.15,0,16,30,0.2,1
4434,Incantation of Acid Volley,Shoots five streams of acid toward the target. Each stream does 47-94 points of acid damage to the first thing it hits.,400,-1,207,40,War Magic,0.15,0,16,30,0.2,1
4435,Incantation of Blade Blast,Shoots five whirling blades outward from the caster. Each blade does 47-94 points of slashing damage to the first thing it hits.,400,-1,137,40,War Magic,0.15,0,16,30,0.2,1
4436,Incantation of Blade Volley,Shoots five whirling blades toward the target. Each blade does 47-94 points of Slashing damage to the first thing it hits.,400,-1,213,40,War Magic,0.15,0,16,30,0.2,1
4437,Incantation of Bludgeoning Volley,Shoots five shock waves toward the target. Each wave does 47-94 points of bludgeoning damage to the first thing it hits.,400,-1,208,40,War Magic,0.15,0,16,30,0.2,1
4438,Incantation of Flame Blast,Shoots five bolts of flame outward from the caster. Each bolt does 47-94 points of fire damage to the first thing it hits.,400,-1,135,40,War Magic,0.15,0,16,30,0.2,1
4439,Incantation of Flame Bolt,Shoots a bolt of flame at the target.  The bolt does 142-204 points of fire damage to the first thing it hits.,400,-1,121,40,War Magic,0.15,0,16,30,0.2,1
4440,Incantation of Flame Streak,Sends a bolt of flame streaking towards the target.  The bolt does 47-94 points of fire damage to the first thing it hits.,400,-1,247,80,War Magic,0.15,0,16,30,0.2,1
4441,Incantation of Flame Volley,Shoots five bolts of flame toward the target. Each bolt does 47-94 points of fire damage to the first thing it hits.,400,-1,211,40,War Magic,0.15,0,16,15,0.2,1
4442,Incantation of Force Blast,Shoots five force bolts outward from the caster. Each bolt does 47-94 points of piercing damage to the first thing it hits.,400,-1,136,40,War Magic,0.15,0,16,30,0.2,1
4443,Incantation of Force Bolt,Shoots a bolt of force at the target. The bolt does 142-204 points of piercing damage to the first thing it hits.,400,-1,122,40,War Magic,0.15,0,16,30,0.2,1
4444,Incantation of Force Streak,Sends a bolt of force streaking towards the target. The bolt does 47-94 points of piercing damage to the first thing it hits.,400,-1,248,80,War Magic,0.15,0,16,30,0.2,1
4445,Incantation of Force Volley,Shoots five bolts of force toward the target. Each bolt does 47-94 points of piercing damage to the first thing it hits.,400,-1,212,40,War Magic,0.15,0,16,30,0.4,1
4446,Incantation of Frost Blast,Shoots five bolts of frost outward from the caster. Each bolt does 47-94 points of cold damage to the first thing it hits.,400,-1,133,40,War Magic,0.15,0,0,30,0.2,1
4447,Incantation of Frost Bolt,Shoots a bolt of cold at the target. The bolt does 142-204 points of cold damage to the first thing it hits.,400,-1,119,40,War Magic,0.15,0,16,30,0.2,1
4448,Incantation of Frost Streak,Sends a bolt of cold streaking towards the target. The bolt does 47-94 points of cold damage to the first thing it hits.,400,-1,245,80,War Magic,0.15,0,16,30,0.2,1
4449,Incantation of Frost Volley,Shoots five bolts of frost toward the target. Each bolt does 47-94 points of cold damage to the first thing it hits.,400,-1,209,40,War Magic,0.15,0,16,30,0.2,1
4450,Incantation of Lightning Blast,Shoots five bolts of lightning outward from the caster. Each bolt does 47-94 points of electric damage to the first thing it hits.,400,-1,134,40,War Magic,0.15,0,16,30,0.2,1
4451,Incantation of Lightning Bolt,Shoots a bolt of lighting at the target. The bolt does 142-204 points of electrical damage to the first thing it hits.,400,-1,120,40,War Magic,0.15,0,16,30,0.2,1
4452,Incantation of Lightning Streak,Sends a bolt of lighting streaking towards the target. The bolt does 47-94 points of electrical damage to the first thing it hits.,400,-1,246,80,War Magic,0.15,0,16,30,0.2,1
4453,Incantation of Lightning Volley,Shoots five bolts of lightning toward the target. Each bolt does 47-94 points of electric damage to the first thing it hits.,400,-1,210,40,War Magic,0.15,0,16,30,0.2,1
4454,Incantation of Shock Blast,Shoots five shock waves outward from the caster. Each wave does 47-94 points of damage to the first thing it hits.,400,-1,132,40,War Magic,0.15,0,16,30,0.2,1
4455,Incantation of Shock Wave,Shoots a shock wave at the target. The wave does 142-204 points of bludgeoning damage to the first thing it hits.,400,-1,118,40,War Magic,0.15,0,16,30,0.2,1
4456,Incantation of Shock Wave Streak,Sends a shock wave streaking towards the target. The wave does 47-94 points of bludgeoning damage to the first thing it hits.,400,-1,244,80,War Magic,0.15,0,16,30,0.2,1
4457,Incantation of Whirling Blade,Shoots a magical blade at the target. The bolt does 142-204 points of slashing damage to the first thing it hits.,400,-1,123,40,War Magic,0.15,0,16,30,0.2,1
4458,Incantation of Whirling Blade Streak,Sends a magical blade streaking towards the target. The bolt does 47-94 points of slashing damage to the first thing it hits.,400,-1,249,80,War Magic,0.15,0,16,30,0.2,1
4459,Incantation of Acid Protection Other,Reduces damage the target takes from acid by 68%,400,5400,101,80,Life Magic,0.15,49,16,5,0.25,0
4460,Incantation of Acid Protection Self,Reduces damage the caster takes from acid by 68%,400,5400,101,80,Life Magic,0.15,49,16,0,0,0
4461,Incantation of Blade Protection Other,Reduces damage the target takes from Slashing by 68%,400,5400,113,80,Life Magic,0.15,47,16,5,0.25,0
4462,Incantation of Blade Protection Self,Reduces damage the caster takes from Slashing by 68%,400,5400,113,80,Life Magic,0.15,47,16,0,0,0
4463,Incantation of Bludgeoning Protection Other,Reduces damage the target takes from Bludgeoning by 68%,400,5400,103,80,Life Magic,0.15,55,16,5,0.25,0
4464,Incantation of Bludgeoning Protection Self,Reduces damage the caster takes from Bludgeoning by 68%,400,5400,103,80,Life Magic,0.15,55,16,0,0,0
4465,Incantation of Cold Protection Other,Reduces damage the target takes from Cold by 68%,400,5400,105,80,Life Magic,0.15,51,16,5,0.25,0
4466,Incantation of Cold Protection Self,Reduces damage the caster takes from Cold by 68%,400,5400,105,80,Life Magic,0.15,51,16,0,0,0
4467,Incantation of Fire Protection Other,Reduces damage the target takes from fire by 68%,400,5400,109,80,Life Magic,0.15,43,16,5,0.25,0
